,state,stateabbrv,county,population,revenue_per_person,state_funding,funding,buildvalue,agrivalue,area,risk_score,resl_score,resl_value,drought_freq,drought_score,drought_loss,hurricane_freq,hurricane_score,hurricane_loss,storm_freq,storm_score,storm_loss
18,Alabama,AL,Coosa,11539,3756,43340484,54697779694,1098636000.0,1707000.0,650.910371759232,4.375719788732232,52.185202,2.6092601,53.86185208213616,2.962902895800087,8769.86884607703,0.046760146290261,2.330552964340568,10465.493624591849,70.07407407407408,7.665147222254234,83962.830169261
19,Alabama,AL,Covington,37765,3756,141845340,54697779694,3607135000.0,126513000.0,1030.4564791047503,13.142294253314263,52.017998,2.6008999,29.72189806452131,22.70199692406833,2003262.8910339847,0.104271029801857,13.23645718713438,973650.262195611,81.74074074074075,19.593875066281925,575086.762849207
20,Alabama,AL,Crenshaw,13906,3756,52230936,54697779694,1164438000.0,164850000.0,608.8646400242519,9.449413736240649,53.902998,2.6951499,31.444457796384317,19.97283183511171,2648402.4200042686,0.071428131369407,8.721064024310197,540649.0036207793,68.22222222222223,10.511372400909597,192403.90457528704
21,Alabama,AL,Cullman,80406,3756,302004936,54697779694,7577726000.0,470723000.0,734.7794065002157,11.115588368070776,54.5572,2.72786,32.795620006039485,16.046838583323996,1531411.9500114976,0.008925621475925,6.28507037739929,225629.5397690448,75.4074074074074,16.336645973656946,1110430.433184433
22,Alabama,AL,Dale,50251,3756,188742756,54697779694,4455433000.0,172041000.0,561.1262956911622,11.68291461532828,53.9044,2.69522,42.608255227547154,20.01598917456617,2426213.7188341715,0.10591265620074,9.196965151422722,577129.7301230475,67.66666666666667,13.776411733170605,389376.11406310846
23,Alabama,AL,Dallas,43820,3756,164587920,54697779694,3611676000.0,64000000.0,978.7158597410609,12.332158581758764,53.497,2.67485,29.365093394178228,12.655867553950504,192092.28342787453,0.054263754175242,8.21057817617576,128616.68737377992,66.25925925925925,18.50771182357816,289008.42368183064
24,Alabama,AL,DeKalb,71109,3756,267085404,54697779694,5877428000.0,573280000.0,777.0984127365525,13.34064299547758,53.445802,2.6722901,36.156679834431614,22.22308643621596,2973144.452131552,0.007783750259843,7.561760789374361,287219.30734438164,60.7037037037037,15.02091188205943,563978.5567634476
25,Alabama,AL,Elmore,79303,3756,297862068,54697779694,7460436000.0,27594000.0,618.4435596006483,6.975600041555369,55.271,2.76355,54.60851278656145,5.45194750922162,116080.28226926737,0.060808559412713,3.669067657556573,86758.60519188285,62.96296296296296,12.161131366174505,570531.6236574785
26,Alabama,AL,Escambia,38319,3756,143926164,54697779694,3362172000.0,30977000.0,945.1090872190074,11.249265088849098,51.880398,2.5940199,20.21541093051517,12.807469694752546,398278.7924598095,0.120994277464005,12.925665911411878,1003917.1961284583,99.29629629629629,19.581613236742882,629681.968164461
27,Alabama,AL,Etowah,104430,3756,392239080,54697779694,10035701000.0,93429000.0,535.2852641239775,16.79728586178315,55.86500199999999,2.7932501,35.18796311154544,11.747921536198495,343864.5705335667,0.010135631895347,4.879381482637197,60414.41624776203,74.11111111111111,16.790917108755366,785242.4068661684
28,Alabama,AL,Fayette,17241,3756,64757196,54697779694,1513337000.0,24610000.0,627.6834267945599,7.687210490893031,51.22860000000001,2.56143,27.426893334466502,7.29729331084161,66142.37286056404,0.033714512941008,5.619446769196924,74065.67588978121,76.14814814814815,12.681003064520343,198698.26919668724
29,Alabama,AL,Franklin,31704,3756,119080224,54697779694,2707801000.0,139386000.0,633.9176984135519,12.159668541972696,52.315402000000006,2.6157701,18.255169589172237,1.473458158697901,583.2567334491904,0.020916303017629,7.309617849973579,174611.28070283378,71.33333333333333,15.93929146682534,441727.01333622244
30,Alabama,AL,Geneva,26790,3756,100623240,54697779694,2111077000.0,137578000.0,574.4699171043321,10.294890865874423,53.26300200000001,2.6631501,36.89234170787714,19.61582272753496,1714342.688548979,0.115439660683194,9.56360307233331,487174.58818996657,74.55555555555556,14.334789566430572,306562.533663374
31,Alabama,AL,Greene,9045,3756,33973020,54697779694,666928000.0,25944000.0,647.022806088426,9.118287488649733,50.4596,2.52298,25.59734880575049,13.469935451608888,220725.70546858248,0.057078534819814,8.88561939442221,155367.9490655582,75.62962962962963,13.001958436710188,114333.81738633566
32,Alabama,AL,Hale,15760,3756,59194560,54697779694,1140145000.0,63485000.0,643.982269826914,8.82939163991393,52.463002,2.6231501,26.62684557669649,10.919153962141996,164776.31754792237,0.045292894824458,6.8394196259387,99295.0313838858,72.5925925925926,13.504573475488055,160600.06054524845
33,Alabama,AL,Henry,17302,3756,64986312,54697779694,1581369000.0,122904000.0,561.7500759047298,10.999854131455248,52.635798,2.6317899,51.749199499571,22.313304550314253,2299556.0581544945,0.098629845650798,10.378271438777562,567373.8826003661,69.0,11.413628854102631,150191.13842869084
34,Alabama,AL,Houston,101547,3756,381410532,54697779694,10142215000.0,69721000.0,579.8507264686084,14.519546269855146,56.20339800000001,2.8101699,42.05843805655598,15.845414431505636,1039377.5613367816,0.132122626206352,8.829448117174648,440966.0443081124,73.18518518518519,18.72593661235932,766493.8555687252
35,Alabama,AL,Jackson,53227,3756,199920612,54697779694,4813053000.0,153489000.0,1077.9867789388743,11.751739036816744,53.42879800000001,2.6714399,38.033153992541386,13.729747843649555,809813.1477783603,0.01051445937937,4.977315973464797,94607.31518800328,64.44444444444444,14.473272638843875,496841.6139510205
36,Alabama,AL,Jefferson,658466,3756,2473198296,54697779694,85350841000.0,4942000.0,1111.1710805830367,28.069692866323948,56.461802,2.8230901,34.3079947125423,3.74573145344078,16465.519142168992,0.022955584610015,5.519955244650514,129215.35553798571,93.18518518518519,20.479735039588952,1264045.7800180083
37,Alabama,AL,Lamar,14564,3756,54702384,54697779694,1243283000.0,10359000.0,604.8460170488719,7.724976680335065,52.125,2.60625,20.876508252188547,7.097513707844796,83776.38674770518,0.038314091925676,4.878919470723302,66729.18150802652,79.48148148148148,13.61940881013929,286777.49057730153
38,Alabama,AL,Lauderdale,92709,3756,348215004,54697779694,9674810000.0,72341000.0,668.2433175697158,14.085674089089554,54.946198,2.7473099,18.069954426469085,1.111974798084877,329.6218371636716,0.015847188501135,5.064901808502786,76381.14698264061,80.18518518518519,17.713213218486125,647807.999974467
39,Alabama,AL,Lawrence,34339,3756,128977284,54697779694,2828645000.0,212894000.0,690.6821175411139,9.210662435365554,53.038802,2.6519401,24.881464323553296,1.419262378523113,1201.264596891414,0.015036020688009,5.371623231390933,159701.56742110857,70.4074074074074,11.99510868904892,395921.89405316603
40,Alabama,AL,Lee,140247,3756,526767732,54697779694,13067632000.0,0.0,607.5508410963025,5.98433547274114,53.4342,2.67171,69.34452977370611,0.0,0.0,0.070183873534752,1.142311705438159,3546.595892125405,52.925925925925924,11.39551959280605,651683.6752655376
41,Alabama,AL,Limestone,82782,3756,310929192,54697779694,7788214000.0,131401000.0,559.9559757413299,7.836067852135025,56.719598,2.8359799,29.124292773800747,7.909197267915348,554835.6326479656,0.013290103807586,3.44519248484372,112447.43098265117,74.07407407407408,10.01016059390446,596183.558387978
42,Alabama,AL,Lowndes,11299,3756,42439044,54697779694,783294000.0,80855000.0,715.9108612207604,10.680828722975678,51.0706,2.55353,30.67896618655188,22.04639970287138,1391262.088265373,0.04824350969639,7.361739583174884,127022.07826809812,65.55555555555556,12.89059732878508,139852.67447859648
43,Alabama,AL,Macon,21452,3756,80573712,54697779694,1733024000.0,19567000.0,608.8063239503762,7.876946809584495,54.02720000000001,2.70136,64.7819974943699,11.333199817089197,128245.79776225948,0.07017347321642,6.101312773126534,49067.88232428861,56.592592592592595,14.222481877549944,131877.18619216976
44,Alabama,AL,Madison,334811,3756,1257550116,54697779694,43953893000.0,70360000.0,801.6037746279953,13.665523853842537,55.16300199999999,2.7581501,32.783767034700325,1.729774668114914,5161.286438149144,0.014305417077122,3.492525912293919,104171.81173166228,73.29629629629629,18.679441748659844,2732061.406548241
45,Alabama,AL,Marengo,21027,3756,78977412,54697779694,1764277000.0,15889000.0,976.892206172276,9.433715949953616,51.637998,2.5818999,21.99290095358076,9.460667135442264,121478.04927857024,0.067696087294864,7.34305148407759,139284.94722138005,72.03703703703704,12.793778164132032,207798.96037718502
46,Alabama,AL,Marion,30776,3756,115594656,54697779694,2888460000.0,105344000.0,742.3417068363683,10.26969636875764,51.4784,2.57392,20.417117411872503,1.296452547281776,463.5710445526143,0.026245653434495,7.526107875977801,222382.0272680356,76.44444444444444,15.164638325598098,373859.2390226349
47,Alabama,AL,Marshall,93019,3756,349379364,54697779694,8338132000.0,283606000.0,565.8435713938475,16.994863470919803,53.401198,2.6700599,36.01157458669973,17.120121771023395,1065416.093530439,0.011758360981096,7.249431396193702,198359.2603734371,63.25925925925926,20.838485019769358,1029589.3976709499
48,Alabama,AL,Mobile,412992,3756,1551197952,54697779694,43550759000.0,90579000.0,1229.3979712944729,32.655265774091575,55.72280000000001,2.78614,19.04423288298044,12.91798695024288,592534.6078191918,0.218762238440708,50.66008222317326,87633228.17332138,114.88888888888889,26.144809928520637,2365975.765549741
49,Alabama,AL,Monroe,23068,3756,86643408,54697779694,1960657000.0,35440000.0,1025.686702024308,9.963326374025115,51.467,2.57335,17.39245347822792,12.071457481039683,225917.32859673369,0.097376343931875,13.842619244426082,835347.5047222584,85.0,15.982623529630418,245429.0106382611
50,Alabama,AL,Montgomery,229363,3756,861487428,54697779694,27242420000.0,46860000.0,785.2405382762864,14.491024412625617,56.648002,2.8324001,43.54629774340791,9.191560645466083,189410.68977954768,0.06076464401652,5.555934080785292,102576.98039129644,62.333333333333336,22.716121447452885,1352867.1189683801
51,Alabama,AL,Morgan,119490,3756,448804440,54697779694,12416507000.0,99736000.0,579.385537651541,16.660623190068645,55.138798,2.7569399,31.83829836369934,10.809576792125398,454029.03149849427,0.011260185903065,4.397079638162025,74936.34161000625,68.14814814814815,16.48199407067855,1107817.5157834128
52,Alabama,AL,Perry,10591,3756,39779796,54697779694,791517000.0,37181000.0,719.65000619395,10.222353205298331,49.611202,2.4805601,30.186597839837876,12.104768632650304,73448.51181451257,0.048323448708879,8.435964787822062,60962.07483042234,65.5925925925926,14.980064051889252,75961.77884136065
53,Alabama,AL,Pickens,19746,3756,74165976,54697779694,1457481000.0,88791000.0,881.4298847476182,11.414390517585906,51.129598,2.5564799,25.76273901284849,19.172850592019294,994873.2249292685,0.050167369499331,10.406573519138156,390097.25274704886,82.37037037037037,14.851295759483227,219694.08963235043
54,Alabama,AL,Pike,32899,3756,123568644,54697779694,2659626000.0,138831000.0,672.0674891531417,10.549233435886745,54.0172,2.70086,39.31190957431152,22.404883142544783,3046361.03961284,0.076558948364188,7.730250375357571,306814.5473329003,63.0,14.571790715837928,394904.08418164705
55,Alabama,AL,Randolph,22913,3756,86061228,54697779694,2057202000.0,152711000.0,580.5491193492683,9.2990312785567,50.841198,2.5420599,57.86182010523892,15.413652873686337,803770.9834257498,0.058053462967463,10.113108978346808,556687.6744160044,59.96296296296296,10.079931602453936,121528.68401529032
56,Alabama,AL,Russell,52947,3756,198868932,54697779694,4098684000.0,26083000.0,641.1447560356538,8.663921602106896,53.309598,2.6654799,63.087628776870446,14.591072478621776,519182.1798651204,0.070944535404244,5.214101961439604,58094.98374799685,54.851851851851855,12.426380630972684,154801.5286419851
57,Alabama,AL,Shelby,195085,3756,732739260,54697779694,25538759000.0,16542000.0,785.3730975176398,8.468597136827709,54.9644,2.74822,37.96382293409064,2.958476693114354,61038.10006658903,0.033681354289138,2.633435446257316,105561.7359469793,81.03703703703704,8.079148408875394,789206.667566611
58,Alabama,AL,St. Clair,83593,3756,313975308,54697779694,6996774000.0,58251000.0,631.9077286219524,7.771995114266976,54.07000000000001,2.7035,35.45278743755185,6.039558532267004,211947.88778498783,0.012861945052052,2.769053078280867,50089.79951897318,87.85185185185185,12.175478934071084,828130.0608921349
59,Alabama,AL,Sumter,13763,3756,51693828,54697779694,1054717000.0,21871000.0,903.8257528793299,14.049764744322026,49.986802,2.4993401,16.98477494589817,15.02854110404544,148684.74304836418,0.066325448434868,12.241669347796575,197051.5309884724,79.62962962962963,18.779080167945615,155940.59367615057
60,Alabama,AL,Talladega,82291,3756,309084996,54697779694,7379359000.0,40384000.0,736.7797677574441,11.189417141747976,53.126798,2.6563399,38.932377049029355,8.487021136612439,157029.5994538854,0.029812580838912,4.993225031464024,78415.34025778649,78.74074074074075,16.281485088587743,495620.48614344076
61,Alabama,AL,Tallapoosa,41616,3756,156309696,54697779694,4456061000.0,16531000.0,716.5169251440589,8.44661708570576,55.0558,2.75279,65.67082766529576,8.542334507246988,104672.74381014355,0.066607395798451,5.844352878979821,82196.83991610429,58.666666666666664,14.917138159503304,263204.255035889
62,Alabama,AL,Tuscaloosa,194656,3756,731127936,54697779694,20197695000.0,38591000.0,1320.8710779747837,13.456271694456255,55.381398,2.7690699,31.88086439047349,5.780655215560951,90353.53084645314,0.031990590948704,5.350802386631583,175716.5254338879,76.70370370370371,15.410326700754373,843224.3486546979
63,Alabama,AL,Walker,67023,3756,251738388,54697779694,5789629000.0,55074000.0,791.0017917018539,11.809138826307462,53.242602,2.6621301,29.372832424051207,8.899092404031995,152800.50490239754,0.023227000343056,5.950364475617872,112010.90025408153,84.07407407407408,14.295727412632194,487409.1776230576
64,Alabama,AL,Washington,17581,3756,66034236,54697779694,1502022000.0,31270000.0,1080.2054302977397,6.366237146424267,51.50940000000001,2.57547,15.33231012409582,5.812146362465214,129897.6887828339,0.151155021051005,8.250343446805102,911065.96598235,97.33333333333333,8.360049156123202,268437.4969652301
65,Alabama,AL,Wilcox,11670,3756,43832520,54697779694,831018000.0,9138000.0,888.449702121219,8.510674600694516,50.464000000000006,2.5232,25.157825739935152,9.570201688019052,67101.43044431723,0.067103577040546,10.639042558130878,226057.06683899407,69.85185185185185,13.352439446621595,96814.85303881229
66,Alabama,AL,Winston,24484,3756,91961904,54697779694,2462094000.0,27731000.0,612.978978071534,8.982966035503871,51.0988,2.55494,27.303139777967317,0.954026586328635,150.10747269337165,0.023936329363891,5.043123969764286,54370.30323930879,74.4074074074074,15.325573684884237,359998.49433178554
67,Alaska,AK,Aleutians East,3141,4523,14206743,13617642444,479651000.0,0.0,6985.253171981386,4.539694524470731,41.189398,2.0594699,0.0,0.0,0.0,,,,,,
68,Alaska,AK,Aleutians West,5561,4523,25152403,13617642444,1002757000.0,2979000.0,4392.544716744725,2.857683041572876,46.817798,2.3408899,0.0,0.0,0.0,,,,,,
69,Alaska,AK,Anchorage,291826,4523,1319928998,13617642444,36454960000.0,37536000.0,1706.3184289063151,16.837537075259227,52.1424,2.60712,0.0,0.0,0.0,,,,,,
70,Alaska,AK,Bethel,17013,4523,76949799,13617642444,1326889000.0,0.0,40625.5867466752,9.366089129097125,49.889798,2.4944899,0.0,0.0,0.0,,,,,,
71,Alaska,AK,Bristol Bay,997,4523,4509431,13617642444,376625000.0,0.0,492.858297204708,2.100615425098285,47.999602,2.3999801,0.0,0.0,0.0,,,,,,
72,Alaska,AK,Denali,1826,4523,8258998,13617642444,516717000.0,0.0,12706.727003086044,4.542448341843252,42.8934,2.14467,0.0,0.0,0.0,,,,,,
73,Alaska,AK,Dillingham,4847,4523,21922981,13617642444,667099000.0,0.0,18583.162239069516,5.869838109904194,48.37979800000001,2.4189899,0.0,0.0,0.0,,,,,,
74,Alaska,AK,Fairbanks North Star,97581,4523,441358863,13617642444,12507282000.0,10392000.0,7329.259560115126,6.201021301893993,48.431,2.42155,0.0,0.0,0.0,,,,,,
75,Alaska,AK,Haines,2508,4523,11343684,13617642444,380905000.0,0.0,2429.9813445382497,2.315454610164238,45.930600000000005,2.29653,0.0,0.0,0.0,,,,,,
76,Alaska,AK,Hoonah-Angoon,2149,4523,9719927,13617642444,412981000.0,0.0,6074.815994169115,5.597215677361428,46.1936,2.30968,0.0,0.0,0.0,,,,,,
77,Alaska,AK,Juneau,31275,4523,141456825,13617642444,4220784000.0,14129000.0,2612.9392259013134,3.866298261538296,50.451198,2.5225599,0.0,0.0,0.0,,,,,,
78,Alaska,AK,Kenai Peninsula,55400,4523,250574200,13617642444,8113012000.0,5423000.0,16078.745303855132,14.15194404331906,48.270602,2.4135301,0.0,0.0,0.0,,,,,,
79,Alaska,AK,Ketchikan Gateway,13477,4523,60956471,13617642444,1970494000.0,0.0,4856.972831791304,1.576011451983159,49.6416,2.48208,0.0,0.0,0.0,,,,,,
80,Alaska,AK,Kodiak Island,13592,4523,61476616,13617642444,1582929000.0,0.0,6557.537091857652,9.134263956480288,45.977002000000006,2.2988501,0.0,0.0,0.0,,,,,,
81,Alaska,AK,Kusilvak,7459,4523,33737057,13617642444,402138000.0,0.0,17072.806867123207,6.237561311975783,48.323002,2.4161501,0.0,0.0,0.0,,,,,,
82,Alaska,AK,Lake and Peninsula,1631,4523,7377013,13617642444,317244000.0,0.0,23642.487113986128,9.29094370567954,46.8048,2.34024,0.0,0.0,0.0,,,,,,
83,Alaska,AK,Matanuska-Susitna,88995,4523,402524385,13617642444,10386136000.0,0.0,24609.753859074717,9.54837807881418,49.1848,2.45924,0.0,0.0,0.0,,,,,,
84,Alaska,AK,Nome,9492,4523,42932316,13617642444,949945000.0,0.0,22968.81227023783,8.342116020976327,48.7646,2.43823,0.0,0.0,0.0,,,,,,
85,Alaska,AK,North Slope,9430,4523,42651890,13617642444,1235004000.0,0.0,88681.76786777691,5.03368388301349,42.866802,2.1433401,0.0,0.0,0.0,,,,,,
86,Alaska,AK,Northwest Arctic,7523,4523,34026529,13617642444,824985000.0,0.0,35793.171007493525,7.091823149556078,45.117002,2.2558501,0.0,0.0,0.0,,,,,,
87,Alaska,AK,Petersburg,3203,4523,14487169,13617642444,532723000.0,0.0,3425.49649612168,3.519944382809689,45.134402,2.2567201,0.0,0.0,0.0,,,,,,
88,Alaska,AK,Prince of Wales-Hyder,6172,4523,27915956,13617642444,738848000.0,0.0,5219.877753360737,1.633055988415914,46.206998,2.3103499,0.0,0.0,0.0,,,,,,
89,Alaska,AK,Sitka,8881,4523,40168763,13617642444,1237198000.0,0.0,2870.048644629636,6.665259804793073,50.138998,2.5069499,0.0,0.0,0.0,,,,,,
90,Alaska,AK,Skagway,968,4523,4378264,13617642444,242814000.0,0.0,434.1172362240841,1.827008166962166,47.37,2.3685,0.0,0.0,0.0,,,,,,
91,Alaska,AK,Southeast Fairbanks,7029,4523,31792167,13617642444,1001002000.0,0.0,24799.02521161564,3.506506496954985,45.057202,2.2528601,0.0,0.0,0.0,,,,,,
92,Alaska,AK,Valdez-Cordova,9636,4523,43583628,13617642444,1513515000.0,0.0,34227.40352400274,8.590047227944389,46.633802,2.3316901,0.0,0.0,0.0,,,,,,
93,Alaska,AK,Wrangell,2369,4523,10714987,13617642444,360836000.0,0.0,2555.846403084428,2.229517157250233,45.840402,2.2920201,0.0,0.0,0.0,,,,,,
94,Alaska,AK,Yakutat,662,4523,2994226,13617642444,123511000.0,0.0,7622.14505773046,2.390442754145217,48.878398,2.4439199,0.0,0.0,0.0,,,,,,
95,Alaska,AK,Yukon-Koyukuk,5588,4523,25274524,13617642444,786476000.0,0.0,145530.41211573803,13.32520725865648,47.559,2.37795,0.0,0.0,0.0,,,,,,
96,Arizona,AZ,Apache,71518,4136,295798448,97000340211,4629063000.0,18003000.0,11197.471204461795,26.75916548694064,48.208398,2.4104199,84.64052688184523,54.45980151499936,3264163.41577348,0.01,3.929676818252548,3007.157520451838,27.444444444444443,33.24763585652468,537587.7266421305
97,Arizona,AZ,Cochise,131346,4136,543247056,97000340211,11362779000.0,144741000.0,6164.726328679996,28.445701032392055,49.4772,2.47386,61.405665614691294,59.43856478539023,21736246.337951448,0.010561995848534,3.199159455927646,8310.539319578787,41.22222222222222,27.229243780723078,1031162.8191959233
98,Arizona,AZ,Coconino,134421,4136,555965256,97000340211,14157198000.0,23908000.0,18618.735173478053,26.11883185342724,51.428198,2.5714099,70.68731637258834,0.213863904086264,1.310650977243143,,,,23.962962962962962,24.935695343805534,1478520.6486732718
99,Arizona,AZ,Gila,53597,4136,221677192,97000340211,5073688000.0,7260000.0,4757.991298745209,30.791576040158187,49.5196,2.47598,49.899271630038974,20.167851968197635,375471.5675799464,0.01,2.868093706369235,2648.0127575862407,43.666666666666664,28.443955405143793,509455.29251312313
100,Arizona,AZ,Graham,37220,4136,153941920,97000340211,2185271000.0,62074000.0,4622.713737148367,13.013934479103185,51.957002,2.5978501,72.58631171984416,29.644153524154568,6279232.0034928,0.009738834103679,1.404266159756686,1636.7396440783718,41.148148148148145,6.529630570104876,37733.360387773944
101,Arizona,AZ,Greenlee,8437,4136,34895432,97000340211,722084000.0,8690000.0,1842.6132700449416,5.266103411459889,51.560602,2.5780301,57.147166429480855,11.262435559605,952221.6104612584,0.01,0.633653858414127,415.8524552741006,45.74074074074074,5.4536710118861835,66318.36760518096
102,Arizona,AZ,La Paz,20489,4136,84742504,97000340211,1916341000.0,0.0,4499.625201018812,13.551981464991748,43.1178,2.15589,43.125472462958776,0.0,0.0,0.01,0.538445727711557,12.651725245658753,11.37037037037037,7.717001428729093,15003.537359109563
103,Arizona,AZ,Maricopa,3817117,4136,15787595912,97000340211,399690415000.0,1209132000.0,9199.217129786935,25.4460486772738,51.866998,2.5933499,51.18214352655406,0.655957520741028,63.34778708012525,0.01,7.137097178674516,200083.40715411844,17.185185185185187,34.389747575306586,5341061.57189755
104,Arizona,AZ,Mohave,200186,4136,827969296,97000340211,17513105000.0,32293000.0,13311.061031508334,24.599327667255743,47.894602,2.3947301,65.61135241032471,0.356820769101166,2.8629950472933,,,,19.77777777777778,16.654123742705465,149909.05293802894
105,Arizona,AZ,Navajo,107449,4136,444409064,97000340211,9761436000.0,49917000.0,9949.884929727392,37.0437781515643,50.127402,2.5063701,81.0717636282059,61.017604569152816,9268046.145492397,,,,24.962962962962962,32.18541428128542,890583.9132145874
106,Arizona,AZ,Pima,980263,4136,4054367768,97000340211,95194072000.0,75469000.0,9187.269947415502,28.95365127924636,51.7944,2.58972,37.58226996756398,27.763127760236756,2515602.912624547,0.010799131010142,5.645538281961001,51867.45355125369,35.48148148148148,31.733829924684716,1735483.68000249
107,Arizona,AZ,Pinal,375770,4136,1554184720,97000340211,30762276000.0,861939000.0,5365.788152452851,28.60360465393892,50.6924,2.53462,41.48469055438233,60.223663447350496,47672626.560394205,0.010023923241579,3.305498742336654,19329.494676737642,26.51851851851852,17.296232603919368,562602.0102041814
